ACO_ID,performance_year,SavingsLossPct,ExpenditureVariancePct,PMPM,BenchmarkPMPM,FinancialGap,GenSaveLossYoYPct,quality_score,quality_change_yoy_pct,quality_gap_to_100,attention_area_count,utilization_score,ed_visits_per_beneficiary,admissions_per_beneficiary,advanced_imaging_per_beneficiary,em_visit_intensity,snf_admissions_per_beneficiary,ed_utilization_change_yoy,admission_change_yoy,em_utilization_change_yoy,advanced_imaging_change_yoy
A2772,2021,15.0769049376562,-15.0769049376562,668.41376384423,787.081256698821,-15943215,,100.0,0.623867981485213,0.0,0,47.5031263026261,0.0367054610564011,0.0139659803043867,0.0835273052820054,1.29973142345568,0.00170098478066249,0.0351494760389581,-0.198137869292748,0.0535616143215934,0.0749100114222209
A2773,2021,3.0997152795388,-3.09971375199476,758.324331755367,782.582137904653,-2029214,,100.0,1.90563538163661,0.0,0,75.0395998332638,0.0602443477039742,0.0276646538407527,0.124701586855779,1.34306979356832,0.00688105603145626,-8.72670371335818e-05,-0.127374199439425,0.0725787067206728,0.0798692695299792
A2778,2021,0.0,-1.94992968390616,791.422624503514,807.161710289575,-3709010,,100.0,1.26582278481013,0.0,0,74.0558566069196,0.0617018223561487,0.0268331180944181,0.141914191419142,1.51126416989525,0.0045917635241785,1.69266752762233,1.5830822212656,1.93960041287668,1.93668165552066
A2783,2021,6.18316420229355,-6.18316420229355,822.825402793624,877.055163710542,-12547899,,94.71,-3.48517273005197,5.29000000000001,0,46.7444768653606,0.0424186688125072,0.0163811932406024,0.0656397287044488,0.50505805264973,0.00419588458443499,0.145541697538885,0.0780278773559551,0.227442572623152,0.279742415449122
A2801,2021,4.94243628605598,-4.94243628605598,896.663746689245,943.285007164257,-4294937,,88.99,-10.5088495575221,11.01,0,83.5681533972489,0.0840358271865121,0.0378029504741834,0.137644889357218,1.5504478398314,0.00763962065331928,0.0256646189361741,-0.00270360553159576,0.085228671260546,0.0927609261585973
A2802,2021,2.23996645678506,-2.23996645678506,979.668734380578,1002.11579197906,-1508981,,84.79,-15.21,15.21,0,83.6265110462693,0.0953158357402989,0.0428230566369459,0.128218008288334,1.584453095567,0.00615345975134999,-0.21476571791595,-0.312622454784611,-0.348064176175812,-0.246298759253678
A2809,2021,11.3425669130841,-11.3425669130841,667.079170405823,752.423284973577,-6847329,,100.0,2.23903486351089,0.0,0,84.8270112546895,0.0834028356964137,0.0412010008340284,0.155963302752294,1.78231859883236,0.00633861551292744,0.222875788303118,0.197695180766581,0.121455124392355,0.305094671091158
A2811,2021,8.18598668743501,-8.18598668743501,646.71864497264,704.379017580898,-19009241,,100.0,3.2204789430223,0.0,0,17.6573572321801,0.0155525238744884,0.00670434613135841,0.0364451374001169,0.392438121223933,0.000896511401286299,0.217306234768718,0.0708633794581953,0.132386566997701,0.161551345467996
A2820,2021,0.0,1.08847697957334,754.792710299979,746.66542899098,774855,,93.58,-3.71437390678053,6.42,0,66.6444351813256,0.0597781985393562,0.0335407086827157,0.108331079253449,1.44170949418447,0.00229916148228293,0.086814158799051,0.0171027881075432,0.0461578163572605,0.205448774045729
A2824,2021,13.3309257242702,-13.3309257242702,773.124495255401,892.041944276196,-14135955,,85.65,-12.1538461538461,14.35,0,57.4155898290954,0.0473291437549097,0.0230754124116261,0.0823841319717203,0.984681853888453,0.00343676355066771,0.0535786472722136,0.0296623213944503,0.0945083533010559,0.1103363419209
A2831,2021,3.71191703091216,-3.71191761623431,821.96317004437,853.649953031938,-6341666,,99.18,1.0700091715072,0.819999999999993,0,40.1750729470613,0.0461241246075827,0.0134629316590196,0.0467278435160589,0.547693793769621,0.0028374788698382,-0.0443998134096094,-0.142997045003327,0.0444131137079508,0.0121129534556242
A2833,2021,0.0,-1.88980083384613,755.764285714286,770.321834159531,-1938192,,100.0,2.23903486351089,0.0,0,65.1104626927887,0.056745182012848,0.0233599377068328,0.0795211212770099,0.995133346311077,0.00720264745960677,0.0707275415519526,0.0284861462591655,0.152987100806328,0.23569585513785
A2840,2021,0.0,0.348297277516147,861.741731318906,858.750725919877,263699,,98.72,-0.0303797468354442,1.28,0,85.68570237599,0.0824506155167478,0.0383624391640424,0.13713140566848,1.85127397652448,0.00930432293157744,0.0571809287985094,-0.0908101918121958,0.0767344763715434,0.174247596091283
A2841,2021,3.14130061529892,-3.14130061529892,736.029512226266,759.900263891549,-4486651,,96.12,-1.79812014711891,3.88,0,42.9512296790329,0.0393295116464698,0.016979899862129,0.0667585806545243,0.742036136709963,0.00210434656411001,0.191524450519644,0.208891688820576,0.222135857969311,0.33884718155162
A2844,2021,8.05282901429682,-8.05282840328779,873.891660859466,950.427996515679,-13179557,,99.8,-0.200000000000003,0.200000000000003,0,31.7298874531055,0.0291183607441359,0.0107396423114946,0.0456097780174351,0.380066504897996,0.00274108025523501,-0.372599884867342,-0.388437035039893,-0.254924269769639,-0.207626737832696
A2880,2021,5.7359935922295,-5.73599312539227,848.933366126835,900.591216386661,-12286923,,96.64,-2.13670886075949,3.36,0,37.5906627761567,0.0327445720937294,0.0130573409585505,0.0603775494711271,0.619768206893061,0.00222683334176831,0.0384482615516979,-0.0083925090443289,0.0308320574664235,0.0723507240745609
A2909,2021,6.74376479391224,-6.74376479391224,760.241876057019,815.21827937505,-5461136,,100.0,0.0,0.0,0,69.7790746144227,0.0546441638144695,0.0253747196978638,0.13301073999764,1.6636374365632,0.00342263661040954,0.0979232719810157,-0.0275373626902012,0.00706330529215184,0.109942445262561
A2916,2021,9.78050737071334,-9.78050737071334,707.837867638388,784.573097242859,-13013988,,100.0,1.58472165786266,0.0,0,44.2517715714881,0.035701483977346,0.0158434296365331,0.0562764355867804,0.615743064018926,0.00394293497741774,0.0992790262567137,0.0177963229687368,0.0839931145714353,0.19243607818286
A2918,2021,12.6339300808901,-12.6339307204198,747.727744937055,855.855998905309,-19755032,,100.0,3.23113451016826,0.0,0,40.5335556481867,0.0388376256713951,0.0163889271450213,0.0608042969287977,0.757678005784327,0.00172152596061149,0.0654105420666502,-0.0584097517624528,0.0970658714280914,0.152858556339906
A2920,2021,9.01579235465165,-9.01579235465165,685.473248368428,753.398052374502,-6619408,,96.44,-1.08717948717949,3.56,0,75.0896206752814,0.0718401844026124,0.0341913177103342,0.117044435907286,1.34191317710334,0.00461006530925855,0.107047699304772,0.0478026080212237,0.0997756495364056,0.228059255817924
A2952,2021,3.37920411816026,-3.37920411816026,954.031500637134,987.397683831797,-3561106,,69.22,-28.5434086920615,30.78,0,90.0791996665277,0.0944101397465063,0.0469613259668508,0.172083197920052,2.21433214169646,0.00796230094247644,0.611677126497941,0.558485198317803,0.534538730578798,0.798481741834245
A2972,2021,0.0,-2.95162056093381,826.427156862745,851.562037037037,-2307382,,84.71,-13.4552513281569,15.29,0,57.0070862859525,0.049315582223889,0.0210950684417776,0.0878492405775361,0.959122445152822,0.00328145509094318,-0.380518548419128,-0.362145163717001,-0.239738192371869,-0.181429122511387
A2973,2021,0.0,0.611141230336999,2138.14307845673,2125.15537773467,964103,,81.53,-15.8356560338598,18.47,0,90.4293455606503,0.110501371913195,0.0572461960588675,0.0982788725367922,4.00636068845099,0.059615864305313,-0.235389835956347,-0.311040916692306,-0.285061381256086,-0.0802524878780688
A2975,2021,3.49126611584223,-3.49126611584223,744.730006267817,771.671097832179,-17881018,,97.66,0.649283726682465,2.34,0,7.25302209253856,0.0105499947685976,0.00421999790743905,0.019652634882991,0.17397900463851,0.00078471035468908,0.0401241722929887,-0.0355212220555924,0.0414074423756877,0.114838546403433
A3004,2021,4.48802300829005,-4.48802300829005,955.116422707559,999.996495508055,-4635932,,80.17,-17.2395994631981,19.83,0,86.8195081283868,0.101441812564367,0.0378475798146241,0.151390319258496,1.43112770339856,0.0122296601441813,0.212793225769539,0.0823653390175556,0.232161159317342,0.46259019997434
A3012,2021,0.0,1.63920331244275,813.225547217011,800.110115697311,1677726,,72.98,-24.6619180344792,27.02,0,60.1208837015423,0.0434740790612677,0.0247186688467827,0.0861787053957872,1.0,0.00442435317880158,-0.0324975307033124,-0.0850659378239449,0.123169318301549,0.144041095291522
A3016,2021,3.11214864681093,-3.11214864681093,809.285420792413,835.280594511579,-7718383,,94.58,-2.36399298028286,5.42,0,29.3205502292622,0.0269923941798942,0.0109540343915344,0.0439814814814815,0.388516865079365,0.00219080687830688,0.0165491768540665,-0.0320154537509449,0.0848744828640932,0.128873232672506
A3021,2021,7.7408516229081,-7.7408516229081,771.60264916937,836.342696353091,-5268804,,90.88,-6.18354495715909,9.12,0,81.2588578574406,0.0681818181818182,0.0338651414810355,0.132600842865744,1.82630945213727,0.00707405177603853,0.210495002379819,0.120357997679916,0.175702961973891,0.220215625936869
A3029,2021,4.46533020812377,-4.46533020812377,885.2283098732,926.604249328211,-31534424,,97.49,0.640033033963033,2.51000000000001,0,5.52730304293456,0.0108388078966094,0.00430242756201287,0.0168291108867965,0.155797521139812,0.000496433949463024,0.106743355513591,-0.0544782722541119,0.0757786652132813,0.170701523156868
A3030,2021,2.77344103439554,-2.77344103439554,943.060953583849,969.96228563172,-21597035,,74.36,-23.2373283782389,25.64,0,5.53563984993747,0.00734974970340577,0.00383402297520183,0.0170143812031598,0.186116496426401,0.000636592493995775,0.0902726267344851,-0.00193071950602043,0.0928177851429784,0.120370207926966
A3047,2021,11.1216124856005,-11.1216119317208,756.639827231747,851.320375714366,-20079472,,97.63,0.784556622277269,2.37,0,41.5756565235515,0.0368226600985222,0.0151477832512315,0.0572044334975369,0.752955665024631,0.00246305418719212,0.123949692437275,0.0665608501952779,0.143310032475324,0.200681654634169
A3053,2021,4.57035900006598,-4.57035876434614,814.607197472735,853.620727192241,-19388944,,83.1,-15.8481012658228,16.9,0,13.0721133805752,0.0145035699181531,0.00616961464785929,0.0254247829440008,0.26158668557355,0.000970221658332711,0.137623765455133,0.101355994142641,0.137864991390461,0.18845077384401
A3073,2021,0.0,-2.10044478530807,778.341230979835,795.040620228505,-1268686,,97.27,-1.18854124339699,2.73,0,88.4201750729471,0.100814269096549,0.0445909267157813,0.139395114385421,1.74699495928655,0.0102753005040713,0.313282176235086,0.191161000158698,0.238131096747243,0.400810268530315
A3094,2021,1.32739229575578,-1.32739166731396,756.142727115118,766.314724919094,-2112195,,83.3,-15.6455696202532,16.7,0,36.0733639016257,0.0319061731508922,0.0129894697017466,0.0593353931521534,0.79771738445047,0.00138722491960401,0.124448920983787,0.0310540537569902,0.17010270581766,0.161470184507762
A3103,2021,6.20889580332827,-6.20889580332827,889.071205868868,947.927005960569,-2567290,,85.86,-11.3657479095695,14.14,0,98.8161734055856,0.210019907100199,0.0975447909754479,0.41970802919708,3.94625082946251,0.015593895155939,0.272370603848706,0.174090447668057,0.272024631116096,0.416563311171204
A3105,2021,0.0,3.8504888543062,1063.70624577285,1024.26696061599,3032250,,79.81,-18.403026275432,20.19,0,93.8641100458524,0.137651821862348,0.0633198380566802,0.160647773279352,2.2365991902834,0.0105263157894737,0.0160544040000745,-0.040921507259693,0.0505785199520344,0.183069291265298
A3151,2021,4.91563448961278,-4.91563448961278,872.416635059106,917.518490422909,-5707730,,95.44,-1.86118251928021,4.56,0,71.7048770320967,0.0851110622388388,0.0285902793050363,0.110622388387948,0.944688805806026,0.00538816802287222,0.262420903475097,0.215778570769809,0.257121532622126,0.380619772709232
A3195,2021,0.0,0.764793228843715,756.618327694766,750.875681326943,488860,,85.35,-11.8922266955714,14.65,0,84.8937057107128,0.0980053400345532,0.0354955237945657,0.137741479503691,1.49866499136171,0.00895241086854091,0.219736635447579,0.0948054165158664,0.173717095243979,0.374315127425011
A3218,2021,0.0,-0.877343559140697,786.894697929869,793.859573768953,-593491,,94.86,-5.14,5.14,0,80.20008336807,0.076121431807884,0.032472436187887,0.156169762875699,1.7468660323214,0.00498414136837336,0.133203956536235,0.00692912388727413,0.125839144628269,0.14443909822532
A3224,2021,4.0577838082122,-4.0577838082122,780.680880431576,813.69902783046,-9401059,,98.64,-0.111392405063291,1.36,0,32.4218424343476,0.0284591343877261,0.0126432427313193,0.0425229661899801,0.406904062884743,0.00269911923477602,0.140624800029692,0.0829827447148445,0.264354727614758,0.312018750051571
A3228,2021,0.0,-0.520153339331668,922.950912063328,927.776773934492,-336517,,75.69,-21.8643542892536,24.31,0,91.8382659441434,0.104364326375712,0.0486458513023978,0.174918061066069,1.88252544419527,0.0119027082973952,0.00908668979910144,-0.105439740765084,0.0711206654478345,0.208619325630113
A3229,2021,3.01554213557188,-3.01554213557188,792.351371142944,816.987988168733,-17191727,,99.93,-0.0699999999999932,0.0699999999999932,0,4.02667778240934,0.00766801322071245,0.00287917737789203,0.015174439955931,0.180829966948219,0.000455380095482923,-0.0768061349945142,-0.198913666498567,-0.0784011035928242,-0.0931049764878302
A3235,2021,6.07181608138079,-6.07181608138079,834.758338855754,888.719768689451,-6839935,,92.06,-5.1221271771617,7.94,0,71.7298874531055,0.0602187915346079,0.0294448420406911,0.108168898885595,1.03281873019119,0.00766792761476332,0.252147824763904,0.16489088567723,0.205487762100498,0.341065820338656
A3236,2021,6.04361485392211,-6.04361519070985,735.492122496757,782.801641410147,-17944879,,90.24,-7.44615384615385,9.76000000000001,0,16.1317215506461,0.0154592202043872,0.00709496843064506,0.0299746143331381,0.370728373364577,0.000846188895398034,0.0244245103573876,-0.0416031746826514,0.0929260542511585,0.174061442944437
A3247,2021,0.0,-1.30603690422049,824.071467877287,834.976570023387,-1268307,,92.95,-4.0466604727986,7.05,0,74.2559399749896,0.0712048192771084,0.0283132530120482,0.128915662650602,1.59096385542169,0.00397590361445783,0.334849339330242,0.0932750924014784,0.262041388668112,0.23463498261822
A3250,2021,6.09296499111251,-6.09296499111251,706.316065607172,752.143932071037,-38686785,,92.49,-4.67896526847367,7.51000000000001,0,2.79283034597749,0.00679221540617448,0.00310296998555761,0.0128837601704489,0.143165601361303,0.000271688616246979,0.00593425135486821,-0.00778303389087989,0.0926997639757991,0.0893590871042503
A3253,2021,6.87548890844986,-6.87548890844986,1108.03887030455,1189.84664436546,-9390878,,89.28,-7.83524310932177,10.72,0,73.9308045018758,0.0715500744205826,0.032532426110993,0.10663406336381,1.25908994258984,0.00542207101849883,0.0562469319556994,0.0694336363496868,0.0670140317872409,0.0944865344830575
A3266,2021,0.0,5.39608516522843,1511.1629842615,1433.79422669492,6135033,,81.25,-16.1247032104883,18.75,0,95.9983326385994,0.129514717581543,0.0695306284805091,0.163404932378679,3.6994431185362,0.0229116945107399,0.151861714372596,0.0255767700875099,0.218579339379253,0.307239459029435
A3272,2021,5.35164904353198,-5.35164904353198,876.165089994331,925.70560515873,-5592926,,91.84,-8.16,8.16,0,63.7765735723218,0.0549307958477509,0.0204368512110727,0.102400519031142,1.25475778546713,0.00389273356401384,0.0655441800734849,-0.00378292127579457,0.0960781100905053,0.190833229969076
A3273,2021,3.85922794773771,-3.85922794773771,787.509149053115,819.120891420577,-12652916,,97.44,-0.854700854700858,2.56,0,19.0912880366819,0.0173036460132525,0.00800803944351977,0.0276983952517037,0.264202493483654,0.00172722419370034,0.140638562790588,0.00416599864136045,0.175309972012175,0.192103191768485
A3274,2021,9.8900525413209,-9.8900525413209,773.605277227948,858.512627124428,-14927731,,89.82,-7.43069153869938,10.18,0,46.4860358482701,0.0384980641390898,0.0188472496164804,0.0704215063189422,0.843743151435459,0.00241069471838703,0.175073203545426,0.190220060909716,0.161921318890959,0.252118311988862
A3280,2021,5.96719371746151,-5.96719371746151,808.219050258684,859.507529563932,-9992637,,81.03,-18.97,18.97,0,41.4089203834931,0.037524975024975,0.0168581418581419,0.0629995004995005,0.62755994005994,0.00231018981018981,0.054075250009506,-0.0396182764603817,0.0866015982524461,0.11910272440907
A3281,2021,2.55118719113885,-2.55118719113885,753.716788358179,773.448918086401,-6226513,,99.99,1.73992673992673,0.0100000000000051,0,22.0175072947061,0.022140221402214,0.00809427449113201,0.041622029123517,0.437170178153394,0.000952267587192001,0.150591426862885,0.0233030866288813,0.165196331311743,0.256593430346733
A3283,2021,4.13950943751514,-4.13950943751514,850.325613893234,887.044922161092,-25067978,,93.92,-6.08,6.08,0,9.77073780741976,0.0107687814849967,0.00569467766664233,0.0184164415565452,0.176480251149887,0.00114988683653355,0.103868013446753,0.0657102208320684,0.128993361989004,0.229729784734055
A3287,2021,0.0,5.02433929685366,987.268513952246,940.037824148276,9194115,,92.78,-4.53750385842164,7.22,0,44.2017507294706,0.0363126670578265,0.0155160049546907,0.0495469065780038,0.516396114479432,0.00508507725405828,0.0928832746049366,0.00279136404379225,0.174068362871106,0.138455975224331
A3289,2021,5.56602499603872,-5.56602499603872,762.297357363998,807.227861934247,-24381089,,90.96,-7.30663405686335,9.04000000000001,0,10.9462275948312,0.0140081845572694,0.00589108243018393,0.0208886090749651,0.186828259207627,0.0010343121823987,0.0367432171517562,-0.00968495355792868,0.0919444075699741,0.14356283579894
A3299,2021,8.54154901556701,-8.54154990523441,730.637675906183,798.873887704336,-9600835,,98.38,1.55879013110353,1.62,0,30.6210921217174,0.0250565793727772,0.00932212522901175,0.0609979523655566,0.521985127707727,0.00172432374178252,-0.381498119693025,-0.553869721183009,-0.384896922374563,-0.124600989613034
A3302,2021,6.36591544519318,-6.36591544519318,699.187439505621,746.723207505026,-12769058,,84.93,-12.3257974605141,15.07,0,31.0879533138808,0.0374906646751307,0.0139905402041324,0.0435150609907891,0.416181229773463,0.00144386357978591,0.146487061137706,0.168575531602629,0.141553342541228,0.229904848836888
A3317,2021,3.18770922289797,-3.18770922289797,838.676371463045,866.291216467536,-12175827,,86.99,-11.3522877815143,13.01,0,24.8186744476865,0.0224970003999467,0.0102986268497534,0.0353286228502866,0.322357019064125,0.00199973336888415,0.256242075524682,0.252988232915523,0.389042330417865,0.392789259000088
A3318,2021,4.30549660630948,-4.30549660630948,790.802511659368,826.382376849775,-11992834,,92.89,-4.64018067960168,7.11,0,19.6415172988745,0.0164115988723319,0.00835682641965364,0.0274197878909921,0.345415492012351,0.00154383138676332,-0.00649698119627274,-0.0572895690696739,0.029320576610961,0.0228345578619875
A3319,2021,11.5868620552841,-11.5868620552841,666.386904761905,753.719323002189,-10211605,,98.56,-1.44,1.44,0,58.3909962484368,0.0516704710520855,0.0199211454658643,0.0908902261880058,1.23241336376842,0.00280141108113717,0.136517087881537,0.176434190420495,0.124404102674106,0.218204076995775
A3320,2021,0.0,-1.39183436988758,946.120392118484,959.474690633088,-2456176,,94.49,-3.70936512789157,5.51000000000001,0,55.5648186744477,0.0568018406672419,0.0207794075352315,0.0723324705205637,0.795800977854472,0.00373885533505896,0.0855384188364292,-0.00473131471095763,0.202528008239722,0.350352954529452
A3323,2021,5.20551787223609,-5.20551758721991,764.814460939871,806.813267474268,-18263937,,88.86,-8.26881387426448,11.14,0,17.4322634431013,0.0177331386165172,0.00801716687032456,0.0254820731380204,0.302387267904509,0.00125175096116592,0.205687073778546,0.152913135768618,0.178682607463861,0.185423425479747
A3324,2021,4.79235049361164,-4.79235049361164,779.191715923339,818.41293211535,-4379441,,96.78,-1.99493670886076,3.22,0,81.6506877865777,0.0974773786673979,0.0340005483959419,0.130518234165067,1.41088565944612,0.00644365231697285,0.25801249445234,0.296619273869832,0.359458533824805,0.433851439086128
A3325,2021,2.60632505313791,-2.60632505313791,715.364361578169,734.508028338052,-13143429,,97.43,-0.0717948717948648,2.56999999999999,0,3.51813255523135,0.00770040103078636,0.00343087174638996,0.0129915676796633,0.149311538402891,0.00042695292843964,-0.0705258553261379,-0.119758313462084,-0.0939000468622178,-0.0446021166783328
A3327,2021,4.50998080010118,-4.50998095836758,1020.31654084987,1068.50595600471,-28496136,,85.24,-12.0057809435326,14.76,0,12.6135889954148,0.0114117194512117,0.00598367312048553,0.024832243450015,0.270034619823054,0.00113262384066333,0.13835366622836,0.084056779526787,0.211909471369806,0.269381009055848
A3336,2021,0.0,-0.324006158014591,852.103122338916,854.87296338348,-585489,,94.23,-5.77,5.77,0,43.1429762401,0.0312934631432545,0.0149513212795549,0.0669911914696338,0.60477515067223,0.00353500231803431,0.0829751537690145,0.0368800170840953,0.0500851926161982,0.126001753566411
A3361,2021,6.67387059452878,-6.67387059452878,806.504711354962,864.178892334606,-2901242,,75.64,-21.9159698565087,24.36,0,95.5814922884535,0.150757724857312,0.0734107459161582,0.188742373548514,2.51918913599685,0.0098405825624877,-0.0637386924417035,-0.0975429710248231,-0.0593710823818653,-0.0636591361948272
A3365,2021,5.3836163036748,-5.3836163036748,871.750490531599,921.352578142825,-13044357,,93.63,-3.35466556564822,6.37,0,40.6169237182159,0.0357807432612047,0.0157371471104259,0.0512520601839545,0.717050348237546,0.00255196980169068,0.13807690648665,0.108937552813449,0.277573852164701,0.332371173109564
A3367,2021,9.43059701445595,-9.43059701445595,1025.52463942308,1132.30804843305,-9595130,,96.85,-0.666666666666673,3.15000000000001,0,84.1934139224677,0.0953685941353796,0.0427514387503426,0.108522882981639,1.88668128254316,0.00712523979172376,0.0470968224130823,-0.00273279326303708,0.0334652116812875,0.389092902164977
A3378,2021,0.0,-2.24347963935211,868.209909429941,888.135038181495,-2243968,,87.49,-10.8427596046061,12.51,0,70.9212171738224,0.0665513381499949,0.0290017299277501,0.110308334181337,1.06685661951766,0.00539330416200265,-0.0579422194001476,-0.110518838653809,0.0326371054221531,0.0672615631874732
A3379,2021,6.88849740441675,-6.88849740441675,845.652448150524,908.214801154586,-7022499,,80.15,-17.2602456901001,19.85,0,45.8357649020425,0.0366499253427447,0.0139812678159359,0.063730147957106,0.714469933487173,0.00400434369485544,-0.35071325443933,-0.32932933769095,-0.323772967941009,-0.240596428037236
A3380,2021,1.83752686614916,-1.83752686614916,737.909757113641,751.722866749144,-6565150,,99.82,2.70603971602016,0.180000000000007,0,15.7482284285119,0.0152906911616444,0.00646913856838804,0.0213117508681528,0.255853030133303,0.00168029573204884,0.134116862994853,0.0415576068217275,0.22712169586943,0.348393796541418
A3388,2021,0.0,0.68164965972617,837.773928128872,832.101908302354,457732,,79.04,-20.4828973843058,20.96,0,88.2367653188829,0.0969149267684637,0.0417575568712995,0.165939545029604,1.51199750701153,0.0115300716734185,0.116015209790956,0.0248889414579889,0.0778231115807229,0.242698708601435
A3391,2021,5.15957470237971,-5.15957470237971,705.86360692893,744.264489234256,-4744045,,95.05,-1.87880664808507,4.95,0,42.3843268028345,0.0397561450158895,0.0144626759193203,0.0560996173552111,0.640962448926649,0.00304818730138141,-0.197471543257682,-0.28416707408941,-0.287319536483438,-0.209923993608894
A3397,2021,0.0,1.77826871469073,914.390974768024,898.414746404544,4758935,,97.77,0.929080210591505,2.23,0,29.5373072113381,0.0264850698856417,0.00949015247776366,0.0316470775095299,0.339699809402795,0.00345457433290978,0.106799477729433,-0.0539194580099303,0.129435891883953,0.155257948557441
A3442,2021,1.78339230567418,-1.78339230567418,859.71759111395,875.328125554491,-3519114,,90.36,-6.72034685661196,9.64,0,33.8307628178408,0.0353747623336335,0.0142599819873912,0.0535374762333634,0.527469228459922,0.0014510157109977,-0.0154810589634968,-0.0533992169076658,0.0736847898849381,0.116265292474988
A3452,2021,3.5929190345042,-3.5929190345042,940.518442157397,975.56987799891,-6171296,,80.03,-17.3841230515123,19.97,0,55.4897874114214,0.0447266313932981,0.0205996472663139,0.0723809523809524,0.931640211640212,0.00409171075837743,0.159415434279981,0.0911120024958773,0.151269703123489,0.177354028085735
A3454,2021,3.80203793863609,-3.80203793863609,845.825698594587,879.255319416269,-29266697,,90.58,-6.49323836068959,9.42,0,6.16090037515632,0.00915893262622106,0.004129901400509,0.0149499382800713,0.164418842103659,0.000838171870952011,0.1784816378811,0.124257785729607,0.208964023837386,0.253664019725153
A3457,2021,4.64199571720433,-4.64199571720433,849.940919251187,891.315758591785,-2961611,,100.0,0.0,0.0,0,30.2959566486036,0.0227803738317757,0.0114167374681393,0.0407816482582838,0.602697536108751,0.002017841971113,-0.765311001888528,-0.756782717866246,-0.643979916529144,-0.724192140747548
A3458,2021,12.9794420990581,-12.9794406844231,751.753605122941,863.880456567434,-9175116,,97.1,0.237431609373376,2.90000000000001,0,12.0550229262193,0.0133460438512869,0.00577420672749557,0.0235870897453357,0.271224295247174,0.000953288846520496,-0.805124897169324,-0.845590918922383,-0.779876402131578,-0.785546180035408
A3466,2021,10.422751637563,-10.422751637563,715.841060945153,799.132674905128,-10271855,,85.79,-11.4380097037266,14.21,0,64.1767403084619,0.106096767194619,0.031568669993491,0.0749620308092862,0.999349099587763,0.00260360164894771,0.111474491803366,0.107273793594222,0.180088555264098,0.238560756635103
A3470,2021,3.54723608598467,-3.54723593109417,765.259098818776,793.402974197893,-22901572,,93.46,-4.75899317232243,6.54000000000001,0,5.49395581492289,0.0104265258144292,0.00409122828443196,0.0161359264800171,0.134247244527219,0.000641162641590083,0.0877432953880913,0.0548679893369416,0.134102391757224,0.195839683646382
A3473,2021,6.50368392261409,-6.50368392261409,962.266698799359,1029.20279554427,-26247250,,95.48,-3.31139240506329,4.52,0,17.8574406002501,0.0169935384702969,0.00808402835102901,0.0350972075944323,0.317668156329168,0.000910876433918761,0.0577102030359836,-0.0632560481327133,0.0203914621417694,0.1038223797529
A3476,2021,2.73628107768933,-2.73628107768933,877.942637337182,902.641444379109,-5544487,,85.61,-11.623825745845,14.39,0,46.4443518132555,0.0481404142445962,0.0207686664032959,0.052768214910548,0.537502116372256,0.00310401264179694,0.0682831901229669,0.0444071032431622,0.110196763936821,0.195078688052811
A3477,2021,9.00026268314936,-9.00026268314936,754.391212815542,829.003725789711,-15239755,,84.81,-12.4496748219263,15.19,0,50.9295539808253,0.0641520217173882,0.0182168881268753,0.0690098585512216,0.580654379197028,0.0033576225175025,0.247921784744759,0.156976316446059,0.328760175895754,0.444793114883571
A3486,2021,5.94927405155221,-5.94927405155221,823.827634683938,875.939687201888,-8303326,,88.97,-8.1552596263033,11.03,0,44.9604001667361,0.0520412155993218,0.0190426503195513,0.0562801617320986,0.610734315899309,0.00234772401199948,-0.160384859382996,-0.148658885713796,-0.111695668034722,-0.0774222376804873
A3504,2021,2.81855193795713,-2.81855208764188,760.188830422504,782.236575758853,-18829921,,100.0,2.56410256410256,0.0,0,4.76031679866611,0.00846990664210709,0.00374691037327414,0.0150978447393693,0.162927627953841,0.000582502873156064,0.172785458415182,0.106520158407858,0.203999814048675,0.273138279556462
A3507,2021,3.63788474229234,-3.63788474229234,675.601521956088,701.106986027944,-2044518,,98.84,0.569800569800572,1.16,0,72.488536890371,0.0777187185749174,0.0275822439304698,0.130584686108318,1.49015945984772,0.00330412297083752,0.0445896178681051,0.00135537747575,0.0689717774680831,0.163074270938084
A3509,2021,4.56724810785097,-4.5672472366597,720.885157545605,755.385480007371,-5242531,,100.0,3.23113451016826,0.0,0,55.6815339724885,0.0386512330145949,0.0184197282335179,0.0894816305988928,0.939305485656769,0.00452944136889784,0.398401610468042,0.240686269260834,0.387104998818853,0.421713787043638
A3521,2021,2.18754117907388,-2.18754117907388,914.472455874242,934.924310151989,-10678813,,90.88,-6.18354495715909,9.12,0,10.2042517715715,0.0102847139487953,0.00481412142284033,0.0246055094945173,0.244571956527025,0.000972549782391986,0.130071902373684,0.0318820263577759,0.132710481362842,0.14506409532132
A3527,2021,2.76679294108506,-2.76679294108506,939.576265907697,966.312121473474,-11159760,,78.83,-19.1487179487179,21.17,0,81.1838265944143,0.0978429437473566,0.0353870012688566,0.122656139856196,1.10602001973777,0.0101508529536162,4.17229324514901,3.14444933379094,3.97437294628376,3.85377834898513
A3531,2021,0.0,-0.325028446232039,1208.47072310406,1212.41140505585,-402186,,91.88,-5.76410256410257,8.12,0,85.9024593580659,0.0895596856679556,0.0493950355494574,0.167394287139828,1.32605712860172,0.00760883123362854,0.0549932501467623,0.0321984701428382,0.184924971502169,0.206515603495115
